ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1491509546,"Snow Blind (Monkeewrench Series)","MP3 CD","Foster, Mel","MP3 Una","Tracy, P. J.",7.50,0.50,5.37,5.37,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-07-15,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491509554,"Killer Weekend (Sun Valley Series)","Audio CD","Lane, Christopher",Unabridged,"Pearson, Ridley",5.50,0.75,5.00,5.00,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.75,5.50,5.00,0.52,Book,ABIS_BOOK,2014-06-03,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491509627,"The Hostage: A Presidential Agent Novel (Presidential Agent Series)","MP3 CD","Hill, Dick","MP3 Una","Griffin, W.E.B.",7.50,0.50,5.37,5.37,"Brilliance Audio on MP3-CD",english,english,english,14.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-05-27,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491509651,"The Hunters: A Presidential Agent Novel (Presidential Agent Series)","MP3 CD","Hill, Dick","MP3 Una","Griffin, W.E.B.",7.50,0.50,5.37,5.37,"Brilliance Audio on MP3-CD",english,english,english,14.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-05-27,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491509678,"Chill of Fear: A Bishop/Special Crimes Unit Novel (Fear Series)","MP3 CD","Hill, Dick","MP3 Una","Hooper, Kay",7.50,0.50,5.37,5.37,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-05-20,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491509708,"Tricky Business","MP3 CD","Hill, Dick","MP3 Una","Barry, Dave",7.50,0.50,5.37,5.37,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-06-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491509716,"Big Trouble","Audio CD","Hill, Dick",Unabridged,"Barry, Dave",5.50,0.62,6.50,6.50,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.63,6.50,5.50,0.52,Book,ABIS_BOOK,2014-06-01,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged",2263359
1491509740,"Dave Barry's Money Secrets: Like: Why Is There a Giant Eyeball on the Dollar?","MP3 CD","Hill, Dick","MP3 Una","Barry, Dave",7.50,0.50,5.37,5.37,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-06-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491509759,"Boogers Are My Beat: More Lies, But Some Actual Journalism from Dave Barry","Audio CD","Hill, Dick",Unabridged,"Barry, Dave"," "," "," "," ","Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," "," "," "," "," ",Book,ABIS_BOOK,2014-06-01,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491509783,"Dave Barry Is Not Taking This Sitting Down","MP3 CD","Hill, Dick","MP3 Una","Barry, Dave",7.50,0.50,5.37,5.37,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-06-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD",2341780
1491510013,"The Rift Walker (Vampire Empire)","MP3 CD","Marsters, James","MP3 Una","Griffith, Clay and Susan",7.50,0.50,5.37,5.37,"Buzzy Multimedia on Brilliance Audio",english,english,english,9.99,USD,"Buzzy Multimedia on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Buzzy Multimedia on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Buzzy Multimedia on Brilliance Audio",1508235
1491510048,"The Kingmakers (Vampire Empire)","MP3 CD","Marsters, James","MP3 Una","Griffith, Clay and Susan",7.50,0.50,5.37,5.37,"Buzzy Multimedia on Brilliance Audio",english,english,english,9.99,USD,"Buzzy Multimedia on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-01,"Buzzy Multimedia on Brilliance Audio",http://ecx.images-amazon.com/images/I/51i2E0i7VqL._SL75_.jpg,"Buzzy Multimedia on Brilliance Audio",967686
1491510307,"Odd Hours (Odd Thomas Series)","Audio CD","Baker, David Aaron",Unabridged,"Koontz, Dean",5.50,0.75,5.00,5.00,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.75,5.50,5.00,0.52,Book,ABIS_BOOK,2014-04-29,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged",921278
1491510323,"Second Sight (Arcane Society Series)","Audio CD","Flosnik, Anne",Unabridged,"Quick, Amanda",5.00,0.80,6.00,6.00,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.80,6.00,5.00,0.52,Book,ABIS_BOOK,2014-04-29,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491510358,"Heart of Evil (Krewe of Hunters Trilogy)","Audio CD","Daniels, Luke",Unabridged,"Graham, Heather",5.50,0.75,5.00,5.00,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.75,5.50,5.00,0.52,Book,ABIS_BOOK,2014-04-22,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491510447,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls Series)","Audio CD","Raudman, Renée",Unabridged,"Carter, Ally",5.50,0.62,6.50,6.50,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.63,6.50,5.50,0.52,Book,ABIS_BOOK,2014-06-17,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491510471,"Spree: A Thriller (Chandler Series)","MP3 CD","Dawe, Angela","MP3 Una","Konrath, J. A.",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.60,7.50,5.30,0.20,Book,ABIS_BOOK,2014-02-04,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
149151051X,"Cross My Heart and Hope to Spy (Gallagher Girls Series)","Audio CD","Raudman, Renée",Unabridged,"Carter, Ally",7.00,1.37,5.00,5.00,"Brilliance Audio on CD Unabridged",english,english,english,14.99,USD,"Brilliance Audio on CD Unabridged"," ",1.38,7.00,5.00,0.52,Book,ABIS_BOOK,2014-06-17,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491510528,"Don't Judge a Girl by Her Cover (Gallagher Girls Series)","Audio CD","Raudman, Renée",Unabridged,"Carter, Ally",7.00,1.37,5.00,5.00,"Brilliance Audio on CD Unabridged",english,english,english,14.99,USD,"Brilliance Audio on CD Unabridged"," ",1.38,7.00,5.00,0.52,Book,ABIS_BOOK,2014-06-17,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491510536,"Peter and the Starcatchers (Starcatchers Series)","Audio CD","Dale, Jim",Unabridged,"Barry, Dave",5.50,0.62,6.50,6.50,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.63,6.50,5.50,0.52,Book,ABIS_BOOK,2014-06-10,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged",762775
1491510625,"John Green Audiobook Collection on MP3-CD: Looking for Alaska, An Abundance of Katherines, Paper Towns, The Fault in Our Stars","MP3 CD","Woodman, Jeff","MP3 Una","Green, John",7.50,0.75,5.30,5.30,"Brilliance Audio on MP3-CD",english,english,english,39.99,USD,"Brilliance Audio on MP3-CD",4,0.75,7.50,5.30," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491510668,"An Abundance of Katherines","MP3 CD","Woodman, Jeff","MP3 Una","Green, John",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-27,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD",750603
1491510676,"Looking for Alaska","MP3 CD"," "," ","John Green",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english," "," ","Brilliance Audio on MP3-CD"," ",0.51,6.73,5.24," ",Book,ABIS_BOOK," ","Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491510684,"Paper Towns","MP3 CD","Miller, Dan John","MP3 Una","Green, John",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-27,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD",1570695
1491510692,"Will Grayson, Will Grayson","MP3 CD","Andrews, MacLeod","MP3 Una","Green, John",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-27,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD",788975
1491512687,"Peter and the Shadow Thieves (Starcatchers Series)","Audio CD","Dale, Jim",Unabridged,"Barry, Dave"," "," "," "," ","Brilliance Audio on CD Unabridged",english,english,english,14.99,USD,"Brilliance Audio on CD Unabridged"," ",1.13,6.50,5.50,0.52,Book,ABIS_BOOK,2014-06-10,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged",1732782
1491512733,"Peter and the Secret of Rundoon (Starcatchers Series)","Audio CD","Dale, Jim",Unabridged,"Barry, Dave"," "," "," "," ","Brilliance Audio on CD Unabridged",english,english,english,14.99,USD,"Brilliance Audio on CD Unabridged"," ",1.38,7.00,5.00,0.52,Book,ABIS_BOOK,2014-06-10,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged",769202
1491512741,"Peter and the Sword of Mercy (Starcatchers Series)","Audio CD","Dale, Jim",Unabridged,"Barry, Dave"," "," "," "," ","Brilliance Audio on CD Unabridged",english,english,english,14.99,USD,"Brilliance Audio on CD Unabridged"," ",1.38,7.00,5.00,0.52,Book,ABIS_BOOK,2014-06-10,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
149151275X,"Killer View (Sun Valley Series)","Audio CD","Lane, Christopher",Unabridged,"Pearson, Ridley",5.50,0.75,5.00,5.00,"Brilliance Audio on CD Unabridged",english,english,english,14.99,USD,"Brilliance Audio on CD Unabridged"," ",0.75,5.50,5.00,0.52,Book,ABIS_BOOK,2014-06-03,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491512776,"Long Lost (Myron Bolitar Series)","Audio CD","Weber, Steven",Unabridged,"Coben, Harlan",5.50,0.62,6.50,6.50,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.63,6.50,5.50,0.52,Book,ABIS_BOOK,2014-06-17,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491512814,"Mine Till Midnight (Hathaway Series)","Audio CD","Landor, Rosalyn",Unabridged,"Kleypas, Lisa",5.50,0.75,5.00,5.00,"Brilliance Audio on CD Unabridged",english,english,english,9.99,USD,"Brilliance Audio on CD Unabridged"," ",0.75,5.50,5.00,0.52,Book,ABIS_BOOK,2014-06-03,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged",471292
1491518960,"The Auschwitz Escape","Audio CD","Lane, Christopher",Abridged,"Rosenberg, Joel C.",5.50,0.38,5.00,5.00,"Brilliance Audio on CD",english,english,english,14.99,USD,"Brilliance Audio on CD"," ",0.75,5.50,5.00,0.52,Book,ABIS_BOOK,2014-03-18,"Brilliance Audio on CD",http://ecx.images-amazon.com/images/I/51Jp8nLSiVL._SL75_.jpg,"Brilliance Audio on CD",159491
1491519053,"Some Like It Wild (A Wild Ones Novel)","MP3 CD","McFadden, Amy","MP3 Una","Leighton, M.",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,14.99,USD,"Brilliance Audio on MP3-CD",1,0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-03-04,"Brilliance Audio on MP3-CD",http://ecx.images-amazon.com/images/I/51QkhnKELZL._SL75_.jpg,"Brilliance Audio on MP3-CD"," "
1491519401,"Alien Shores (A Fenris Novel)","MP3 CD"," ","MP3 Una","Heppner, Vaughn",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-06-24,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
149151941X,"Allegiance (The Penton Legacy)","MP3 CD"," ","MP3 Una","Sandlin, Susannah",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-06-10,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491519428,"Billy Graham: Leading with Love","MP3 CD","Shepherd, Wayne","MP3 Una","Woodley, Matt",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-20,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491519436,"Enchantress (The Evermen Saga)","MP3 CD"," ","MP3 Una","Maxwell, James",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-07-29,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491519452,"One Lavender Ribbon","MP3 CD","Sutton-Smith, Emily","MP3 Una","Burch, Heather",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-06-03,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491519460,"The Paper Magician","MP3 CD"," ","MP3 Una","Holmberg, Charlie N.",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-07-08,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491519479,"Return to Homecoming Ranch (Pine River)","MP3 CD","Eby, Tanya","MP3 Una","London, Julia",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-07-22,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491519517,Vanished,"MP3 CD"," ","MP3 Una","Elliot, Kendra",6.75,0.50,5.25,5.25,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-06-24,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491519673,"Bearded Lady","Audio CD","Altman, Mara",Unabridged,"Altman, Mara",5.50,0.62,6.50,6.50,"Brilliance Audio on CD Unabridged",english,english,english,7.99,USD,"Brilliance Audio on CD Unabridged",2,0.63,6.50,5.50,0.52,Book,ABIS_BOOK,2014-01-24,"Brilliance Audio on CD Unabridged",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on CD Unabridged"," "
1491521104,"The Second Chance Café (A Hope Springs Novel)","MP3 CD","Ross, Natalie","MP3 Una","Kent, Alison",7.50,0.50,5.38,5.38,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD"," "
1491521163,"My Mother Was Nuts: A Memoir","MP3 CD","Marshall, Penny","MP3 Una","Marshall, Penny",7.50,0.50,5.38,5.38,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Brilliance Audio on MP3-CD",653233
1491521171,"A Guest in the Jungle","MP3 CD","Doersch, David","MP3 Una","Polster, James",7.50,0.50,5.38,5.38,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://ecx.images-amazon.com/images/I/51fKYyqy4mL._SL75_.jpg,"Brilliance Audio on MP3-CD"," "
149152118X,"American Spirit","MP3 CD","Kennedy, Dan","MP3 Una","Kennedy, Dan",7.50,0.50,5.38,5.38,"Brilliance Audio on MP3-CD",english,english,english,9.99,USD,"Brilliance Audio on MP3-CD"," ",0.50,7.50,5.38," ",Book,ABIS_BOOK,2014-04-01,"Brilliance Audio on MP3-CD",http://ecx.images-amazon.com/images/I/51PPP0GftJL._SL75_.jpg,"Brilliance Audio on MP3-CD"," "
149152166X,"The Ambition: A Novel","MP3 CD","Brick, Scott","MP3 Una","Strobel, Lee",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,14.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-20,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491521740,"The Jesus I Never Knew","MP3 CD","Richards, Bill","MP3 Una","Yancey, Philip",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,14.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-08,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491521759,"A July Bride (A Year of Weddings Novella)","MP3 CD"," ","MP3 Una","Wiseman, Beth",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,9.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-06-24,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491521767,"Leaving (Bailey Flanigan)","MP3 CD","Young, Judy","MP3 Una","Kingsbury, Karen",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,14.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-15,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491521805,"Plain Faith: A True Story of Tragedy, Loss, and Leaving the Amish","MP3 CD","Goyer, Tricia","MP3 Una","Eash, Ora-Jay and Irene",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,14.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-05-06,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491521821,"Satisfied: Discovering Contentment in a World of Consumption","MP3 CD","McClure, Heath","MP3 Una","Manion, Jeff",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,9.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-08,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491521848,"Soul Keeping: Caring for the Most Important Part of You","MP3 CD"," ","MP3 Una","Ortberg, John",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,14.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-22,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491521872,"Unveiling Grace: The Story of How We Found Our Way Out of the Mormon Church","MP3 CD","Carr, Julie","MP3 Una","Wilder, Lynn",6.75,0.50,5.25,5.25,"Zondervan on Brilliance Audio",english,english,english,14.99,USD,"Zondervan on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-04-08,"Zondervan on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Zondervan on Brilliance Audio"," "
1491522119,"Passion: The Bright Light of Glory","Audio CD"," "," "," ",5.50,0.75,5.00,5.00,"Thomas Nelson on Brilliance Audio",english,english,english," "," ","Thomas Nelson on Brilliance Audio"," ",0.75,5.51,5.00," ",Book,ABIS_BOOK," ","Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522496,"Passion: The Bright Light of Glory","Audio CD"," ",Library," ",6.50,1.00,7.13,7.13,"Thomas Nelson on Brilliance Audio",english,english,english," "," ","Thomas Nelson on Brilliance Audio"," ",0.98,7.13,6.50," ",Book,ABIS_BOOK," ","Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
1491522658,"25 Ways to Win with People: How to Make Others Feel Like a Million Bucks","MP3 CD","Shepherd, Wayne","MP3 Abr","Maxwell, John C.",6.75,0.50,5.25,5.25,"Thomas Nelson on Brilliance Audio",english,english,english,9.99,USD,"Thomas Nelson on Brilliance Audio"," ",0.50,6.75,5.25," ",Book,ABIS_BOOK,2014-03-11,"Thomas Nelson on Brilliance Audio",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Thomas Nelson on Brilliance Audio"," "
